commit_number,commit,short_commit,committed_at,smell,count
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","TooManyMethods",4
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","TooManyStatements",81
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UncommunicativeMethodName",0
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UncommunicativeModuleName",0
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UncommunicativeParameterName",0
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UncommunicativeVariableName",16
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UnusedParameters",0
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UnusedPrivateMethod",0
34,"eef3fb720959839c458690d55c0509cdb15cf1ef","eef3fb7","2026-05-04T20:35:00+02:00","UtilityFunction",23
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","All",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","Attribute",44
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","BooleanParameter",2
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","Check",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","ClassVariable",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","ControlParameter",3
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","DataClump",1
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","DuplicateMethodCall",200
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","FeatureEnvy",34
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","InstanceVariableAssumption",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","IrresponsibleModule",9
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","LongParameterList",6
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","LongYieldList",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","ManualDispatch",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","MissingSafeMethod",16
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","ModuleInitialize",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","NestedIterators",3
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","NilCheck",14
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","RepeatedConditional",19
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","SubclassedFromCoreClass",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","TooManyConstants",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","TooManyInstanceVariables",4
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","TooManyMethods",4
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","TooManyStatements",83
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UncommunicativeMethodName",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UncommunicativeModuleName",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UncommunicativeParameterName",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UncommunicativeVariableName",16
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UnusedParameters",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UnusedPrivateMethod",0
35,"7cfaf24e75208e5c4a807300e997ea60b3758a89","7cfaf24","2026-05-04T20:36:22+02:00","UtilityFunction",24
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","All",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","Attribute",44
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","BooleanParameter",2
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","Check",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","ClassVariable",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","ControlParameter",3
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","DataClump",1
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","DuplicateMethodCall",205
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","FeatureEnvy",34
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","InstanceVariableAssumption",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","IrresponsibleModule",9
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","LongParameterList",6
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","LongYieldList",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","ManualDispatch",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","MissingSafeMethod",16
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","ModuleInitialize",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","NestedIterators",3
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","NilCheck",14
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","RepeatedConditional",19
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","SubclassedFromCoreClass",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","TooManyConstants",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","TooManyInstanceVariables",4
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","TooManyMethods",4
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","TooManyStatements",86
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UncommunicativeMethodName",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UncommunicativeModuleName",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UncommunicativeParameterName",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UncommunicativeVariableName",16
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UnusedParameters",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UnusedPrivateMethod",0
36,"5159cb73cfea8dd20a5097f048154197178e4721","5159cb7","2026-05-04T20:38:31+02:00","UtilityFunction",25
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","All",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","Attribute",44
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","BooleanParameter",2
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","Check",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","ClassVariable",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","ControlParameter",3
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","DataClump",1
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","DuplicateMethodCall",213
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","FeatureEnvy",35
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","InstanceVariableAssumption",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","IrresponsibleModule",10
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","LongParameterList",6
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","LongYieldList",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","ManualDispatch",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","MissingSafeMethod",18
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","ModuleInitialize",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","NestedIterators",3
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","NilCheck",16
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","RepeatedConditional",19
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","SubclassedFromCoreClass",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","TooManyConstants",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","TooManyInstanceVariables",4
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","TooManyMethods",4
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","TooManyStatements",89
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UncommunicativeMethodName",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UncommunicativeModuleName",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UncommunicativeParameterName",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UncommunicativeVariableName",17
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UnusedParameters",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UnusedPrivateMethod",0
37,"d09b7d0e472507b7a794a58d5a0774ff1518d78d","d09b7d0","2026-05-04T20:41:00+02:00","UtilityFunction",26
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","All",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","Attribute",44
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","BooleanParameter",2
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","Check",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","ClassVariable",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","ControlParameter",3
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","DataClump",1
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","DuplicateMethodCall",221
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","FeatureEnvy",38
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","InstanceVariableAssumption",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","IrresponsibleModule",11
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","LongParameterList",7
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","LongYieldList",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","ManualDispatch",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","MissingSafeMethod",20
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","ModuleInitialize",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","NestedIterators",3
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","NilCheck",18
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","RepeatedConditional",21
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","SubclassedFromCoreClass",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","TooManyConstants",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","TooManyInstanceVariables",4
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","TooManyMethods",4
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","TooManyStatements",93
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UncommunicativeMethodName",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UncommunicativeModuleName",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UncommunicativeParameterName",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UncommunicativeVariableName",18
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UnusedParameters",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UnusedPrivateMethod",0
38,"6195e4ecc93bff59295c238e5fbf4f5faa3e4ad1","6195e4e","2026-05-04T20:43:10+02:00","UtilityFunction",29
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","All",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","Attribute",44
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","BooleanParameter",2
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","Check",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","ClassVariable",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","ControlParameter",3
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","DataClump",1
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","DuplicateMethodCall",224
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","FeatureEnvy",38
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","InstanceVariableAssumption",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","IrresponsibleModule",11
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","LongParameterList",7
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","LongYieldList",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","ManualDispatch",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","MissingSafeMethod",20
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","ModuleInitialize",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","NestedIterators",3
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","NilCheck",18
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","RepeatedConditional",24
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","SubclassedFromCoreClass",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","TooManyConstants",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","TooManyInstanceVariables",4
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","TooManyMethods",4
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","TooManyStatements",96
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UncommunicativeMethodName",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UncommunicativeModuleName",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UncommunicativeParameterName",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UncommunicativeVariableName",18
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UnusedParameters",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UnusedPrivateMethod",0
39,"9235a87b5e72ebc555a666e1a87adec3cb06b36b","9235a87","2026-05-04T20:45:51+02:00","UtilityFunction",30
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","All",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","Attribute",44
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","BooleanParameter",2
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","Check",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","ClassVariable",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","ControlParameter",4
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","DataClump",1
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","DuplicateMethodCall",229
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","FeatureEnvy",39
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","InstanceVariableAssumption",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","IrresponsibleModule",11
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","LongParameterList",7
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","LongYieldList",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","ManualDispatch",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","MissingSafeMethod",20
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","ModuleInitialize",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","NestedIterators",4
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","NilCheck",20
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","RepeatedConditional",24
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","SubclassedFromCoreClass",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","TooManyConstants",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","TooManyInstanceVariables",4
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","TooManyMethods",4
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","TooManyStatements",102
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UncommunicativeMethodName",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UncommunicativeModuleName",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UncommunicativeParameterName",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UncommunicativeVariableName",18
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UnusedParameters",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UnusedPrivateMethod",0
40,"7a9044d27244f5465af38c11157661860a68aa6d","7a9044d","2026-05-04T20:47:06+02:00","UtilityFunction",32
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","All",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","Attribute",44
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","BooleanParameter",2
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","Check",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","ClassVariable",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","ControlParameter",4
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","DataClump",1
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","DuplicateMethodCall",235
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","FeatureEnvy",39
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","InstanceVariableAssumption",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","IrresponsibleModule",11
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","LongParameterList",7
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","LongYieldList",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","ManualDispatch",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","MissingSafeMethod",20
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","ModuleInitialize",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","NestedIterators",5
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","NilCheck",21
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","RepeatedConditional",25
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","SubclassedFromCoreClass",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","TooManyConstants",0
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","TooManyInstanceVariables",4
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","TooManyMethods",4
41,"be1813e72ccbc6503a3ea760ca14c5ca59576fff","be1813e","2026-05-04T20:47:53+02:00","TooManyStatements",103
